"","perc_on_1","perc_on_2","perc_on_3","perc_on_4","perc_on_5","perc_on_6","perc_on_7","perc_on_8","perc_off_1","perc_off_2","perc_off_3","perc_off_4","perc_off_5","perc_off_6","perc_off_7","perc_off_8","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","hostile_online6","hostile_offline1","hostile_offline2","hostile_offline3","hostile_offline4","witness_on_1","witness_on_2","witness_on_3","witness_off_1","witness_off_2","witness_off_3","perc_on","perc_off","hostile_online","hostile_offline","pid","highered","female","white","age","id","online_first"
"535",0,0,0,0,0,1,1,1,0,0,0,0,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.375,0.291666666666667,0,0.0416666666666667,"Republican",0,1,1,55,547,0
"536",0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.458333333333333,0.4375,0.138888888888889,0.166666666666667,"Democrat",1,0,0,45,548,0
"537",0,0.166666666666667,0.5,0,0.833333333333333,1,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0,0.5,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.375,0.375,0.166666666666667,0.125,"Republican",0,1,1,63,549,1
"538",0,0,0,0.166666666666667,0,0.166666666666667,0.833333333333333,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,0.333333333333333,0.833333333333333,0,0,0.5,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.666666666666667,0.270833333333333,0.333333333333333,0.0833333333333333,0,"Democrat",0,1,1,75,550,0
"539",0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.395833333333333,0,0,"Democrat",0,1,0,38,551,1
"540",0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.5,0.166666666666667,0,0.333333333333333,0.166666666666667,0.416666666666667,0.375,0.0555555555555556,0.125,"Independent",0,0,1,41,552,1
"541",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Democrat",0,0,1,22,553,0
"542",0,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.333333333333333,1,0,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.229166666666667,0,0.25,"Democrat",0,0,1,72,554,0
"543",0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,1,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0.333333333333333,0.5,0.166666666666667,0,0.166666666666667,0.333333333333333,0.375,0.479166666666667,0.111111111111111,0.0416666666666667,"Republican",1,0,1,21,555,1
"544",0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0,0.833333333333333,0.5,1,0.5,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.5,0.520833333333333,0.583333333333333,0.583333333333333,0.333333333333333,"Independent",0,0,0,23,556,1
"545",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.166666666666667,0.125,"Republican",1,1,1,64,557,1
"546",0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.5,0.666666666666667,0.541666666666667,0.583333333333333,0.722222222222222,0.791666666666667,"Democrat",1,0,1,24,558,1
"547",0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,1,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,1,0.833333333333333,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.666666666666667,1,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.520833333333333,0.520833333333333,0.111111111111111,0.125,"Republican",1,1,1,46,559,1
"548",0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.3125,0.25,0.0277777777777778,0.0833333333333333,"Independent",0,0,0,49,560,0
"549",0,0,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,0.333333333333333,0.5,0,0,0,0,0,0,0.5,0.166666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.208333333333333,0.270833333333333,0,0.166666666666667,"Democrat",0,1,1,52,561,0
"550",0.166666666666667,0,0,0.166666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.166666666666667,0,0.666666666666667,0.833333333333333,0.666666666666667,0,0,0,0,0,0,0.166666666666667,0,0.5,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.291666666666667,0.291666666666667,0,0.166666666666667,"Republican",0,0,1,47,562,1
"551",0,0.166666666666667,0,0.166666666666667,0,0.833333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.229166666666667,0.1875,0,0,"Democrat",1,1,1,59,563,1
"552",0,0,0,0.5,0,0.5,1,0.166666666666667,0,0,0,0.166666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0,0,0,0.270833333333333,0.1875,0,0,"Republican",1,1,1,55,564,1
"553",0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,1,0.166666666666667,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0.3125,0.354166666666667,0.0277777777777778,0,"Democrat",1,1,1,53,565,1
"554",0,0,0,0,0,0.833333333333333,1,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.666666666666667,0.833333333333333,1,0,0,0,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.354166666666667,0.375,0,0.0416666666666667,"Republican",1,0,1,69,566,0
"555",0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,1,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.395833333333333,0,0,"Republican",1,0,1,69,567,1
"556",0.166666666666667,0.166666666666667,0,0,0,1,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.375,0.0277777777777778,0.0416666666666667,"Independent",0,1,1,66,568,0
"557",0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,0.666666666666667,1,0,0,0,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.395833333333333,0,0.0416666666666667,"Republican",0,1,1,60,569,0
"558",0.833333333333333,0.833333333333333,1,1,0.833333333333333,0.166666666666667,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,1,1,0.583333333333333,0.625,1,1,"Republican",1,0,1,48,570,0
"559",0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.458333333333333,0.458333333333333,0.0833333333333333,0.208333333333333,"Republican",1,1,1,45,571,1
"560",0,0.166666666666667,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,1,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0.395833333333333,0,0.0416666666666667,"Democrat",1,0,1,69,572,1
"561",0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.666666666666667,0,0,0.5,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.375,0.3125,0.0833333333333333,0.0833333333333333,"Democrat",0,1,1,50,573,1
"562",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.395833333333333,0.395833333333333,0,0,"Republican",0,1,1,64,574,0
"563",0.333333333333333,0.333333333333333,0.5,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5625,0.277777777777778,0.708333333333333,"Republican",1,0,1,54,575,0
"564",0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0,0.833333333333333,0,0,0.166666666666667,0,0,0,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.291666666666667,0.291666666666667,0.0277777777777778,0.166666666666667,"Democrat",1,1,0,48,576,1
"565",0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0,0.166666666666667,0,0.166666666666667,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.270833333333333,0,0,"Republican",0,1,1,82,577,0
"566",0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.833333333333333,0.833333333333333,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0,1,1,0.833333333333333,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0.395833333333333,0.416666666666667,0.0555555555555556,0.0416666666666667,"Republican",0,1,1,59,578,0
"567",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Democrat",1,1,0,29,579,0
"568",0.666666666666667,0,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0.833333333333333,0,0.333333333333333,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.416666666666667,0.458333333333333,0,0,"Republican",0,1,1,62,580,0
"569",0,0.166666666666667,0,0,0,0.166666666666667,0.5,1,0,0,0,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.229166666666667,0.270833333333333,0,0,"Republican",0,0,1,58,581,0
"570",0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0.458333333333333,0.479166666666667,0.0277777777777778,0.0416666666666667,"Republican",0,1,0,32,582,1
"571",0,0,0,0.333333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.354166666666667,0.270833333333333,0.0555555555555556,0.125,"Republican",0,0,1,70,583,0
"572",0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0,0,0.333333333333333,0,0.5,0.166666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.5,0.5,0.166666666666667,0.208333333333333,"Republican",0,1,1,50,584,0
"573",1,1,1,0.833333333333333,0.666666666666667,0,0.166666666666667,0,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0,0.5,1,1,1,1,1,1,1,0.666666666666667,0.5,0.833333333333333,0.833333333333333,1,1,0.666666666666667,0.666666666666667,0.833333333333333,0.583333333333333,0.458333333333333,1,0.75,"Republican",1,0,0,33,585,0
"574",0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0.5,0,0.333333333333333,0,0.5,0.666666666666667,0.666666666666667,0,0.166666666666667,0.333333333333333,0.458333333333333,0.291666666666667,0.0555555555555556,0.208333333333333,"Democrat",1,0,1,62,586,0
"575",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0,0,0,0,0,0.666666666666667,0.5,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.354166666666667,0.25,0,0,"Independent",1,0,1,62,587,0
"576",0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,1,0.833333333333333,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.395833333333333,0.375,0,0,"Independent",0,0,1,73,588,1
"577",0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.479166666666667,0,0,"Independent",1,0,1,51,589,1
"578",0,0.5,0.166666666666667,0.166666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.3125,0.3125,0.0555555555555556,0.25,"Democrat",0,0,1,65,590,0
"579",0,0.166666666666667,0,0,0,1,1,1,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.395833333333333,0.395833333333333,0,0,"Democrat",1,1,1,47,591,1
"580",0,0,0,0,0,1,1,1,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.416666666666667,0,0,"Republican",1,0,1,47,592,0
"581",0.666666666666667,0.5,0.5,0.333333333333333,0.166666666666667,0.833333333333333,0.5,1,0.333333333333333,0.166666666666667,0,0,0,0.833333333333333,0.5,0.833333333333333,0,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.5625,0.333333333333333,0.0833333333333333,0,"Democrat",0,0,1,52,593,1
"582",0.666666666666667,0,1,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.833333333333333,1,0.833333333333333,0.166666666666667,0.5,0.833333333333333,0.666666666666667,0.333333333333333,1,0.333333333333333,0.666666666666667,0,0.166666666666667,0.833333333333333,0.5,0.166666666666667,0.5,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.416666666666667,0.25,"Republican",0,0,1,61,594,0
"583",0,0,0.166666666666667,0.166666666666667,0,0.833333333333333,1,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.375,0.4375,0,0,"Democrat",0,0,1,21,595,1
"584",0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.5,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0.666666666666667,1,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.4375,0.4375,0.0833333333333333,0.0833333333333333,"Independent",0,0,1,56,596,1
"585",0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.833333333333333,1,1,0,0,0,0,0,1,0.833333333333333,1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0.458333333333333,0.354166666666667,0.0277777777777778,0.0416666666666667,"Republican",1,0,1,59,597,1
"586",0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0,0.333333333333333,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.125,0.208333333333333,0,0,"Democrat",0,1,1,60,598,1
"587",0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.541666666666667,0.5625,0.555555555555556,0.583333333333333,"Democrat",1,0,0,36,599,0
"588",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.833333333333333,0.666666666666667,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.375,0.354166666666667,0.0277777777777778,0.208333333333333,"Republican",1,1,1,67,600,0
"589",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.458333333333333,0.166666666666667,0.5,"Democrat",0,0,1,49,601,0
"590",0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.833333333333333,0.5,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.5,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.479166666666667,0.0277777777777778,0.0416666666666667,"Democrat",1,0,1,48,602,1
"591",0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,1,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0,0,0,0,0.166666666666667,0,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.604166666666667,0.5625,0.0277777777777778,0.416666666666667,"Republican",0,0,1,48,603,0
"592",0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.416666666666667,0.0277777777777778,0.0416666666666667,"Democrat",0,1,1,69,604,1
"593",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Republican",0,0,1,54,605,0
"594",0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.229166666666667,0.291666666666667,0.0555555555555556,0.125,"Democrat",1,0,1,62,606,0
"595",0.166666666666667,0,0,0,0,1,0.833333333333333,1,0,0,0,0,0,0.166666666666667,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.5,0.5,0.375,0.1875,0,0,"Democrat",1,0,0,57,607,0
"596",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.833333333333333,0.833333333333333,1,0,0,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.375,0.395833333333333,0.0277777777777778,0.166666666666667,"Democrat",1,1,1,76,608,1
"597",0.166666666666667,0,0,0.666666666666667,0.166666666666667,0.666666666666667,1,0.833333333333333,0,0,0,0.666666666666667,0.166666666666667,0.5,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.4375,0.395833333333333,0,0,"Independent",0,0,1,51,609,1
"598",0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0.166666666666667,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.395833333333333,0.354166666666667,0,0.0833333333333333,"Democrat",0,1,1,66,610,0
"599",0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0,0,0,0,0,0,0.166666666666667,0.5,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.416666666666667,0.395833333333333,0,0.375,"Republican",0,0,1,62,611,0
